Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour,Usage_kWh_rolling_avg_3hr,Usage_kWh_lag_1hr
2.66,3.78,0.0,0.0,57.55,100.0,0,6,0,7,25,23,3.060000000000033,3.28
2.59,3.71,0.0,0.0,57.24,100.0,0,6,0,7,25,23,2.843333333333366,2.66
2.59,3.85,0.0,0.0,55.82,100.0,0,6,0,7,25,23,2.6133333333333666,2.59
2.63,4.0,0.0,0.0,54.94,100.0,0,4,0,7,26,0,2.603333333333367,2.59
2.66,4.18,0.0,0.0,53.69,100.0,0,4,0,7,26,0,2.6266666666667002,2.63
2.63,4.21,0.0,0.0,52.98,100.0,0,4,0,7,26,0,2.640000000000033,2.66
2.81,5.26,0.0,0.0,47.12,100.0,0,4,0,7,26,0,2.700000000000033,2.63
2.63,4.32,0.0,0.0,52.0,100.0,0,4,0,7,26,1,2.6900000000000333,2.81
2.88,4.28,0.0,0.0,55.83,100.0,0,4,0,7,26,1,2.7733333333333667,2.63
3.2,4.43,0.0,0.0,58.56,100.0,0,4,0,7,26,1,2.9033333333333666,2.88
3.38,4.28,0.0,0.0,61.98,100.0,0,4,0,7,26,1,3.1533333333333666,3.2
3.28,4.36,0.0,0.0,60.12,100.0,0,4,0,7,26,2,3.2866666666666995,3.38
3.56,4.64,0.0,0.0,60.87,100.0,0,4,0,7,26,2,3.4066666666666996,3.28
3.82,4.86,0.0,0.0,61.8,100.0,0,4,0,7,26,2,3.5533333333333665,3.56
3.31,4.21,0.0,0.0,61.81,100.0,0,4,0,7,26,2,3.5633333333333668,3.82
3.17,3.92,0.0,0.0,62.88,100.0,0,4,0,7,26,3,3.433333333333367,3.31
3.42,3.89,0.0,0.0,66.03,100.0,0,4,0,7,26,3,3.3000000000000327,3.17
3.64,3.78,0.0,0.0,69.36,100.0,0,4,0,7,26,3,3.4100000000000334,3.42
3.17,4.18,0.0,0.0,60.43,100.0,0,4,0,7,26,3,3.4100000000000334,3.64
3.2,4.21,0.0,0.0,60.51,100.0,0,4,0,7,26,4,3.3366666666666998,3.17
3.17,4.03,0.0,0.0,61.83,100.0,0,4,0,7,26,4,3.180000000000033,3.2
3.2,4.07,0.0,0.0,61.81,100.0,0,4,0,7,26,4,3.1900000000000333,3.17
3.17,4.07,0.0,0.0,61.45,100.0,0,4,0,7,26,4,3.1800000000000335,3.2
3.17,4.28,0.0,0.0,59.52,100.0,0,4,0,7,26,5,3.1800000000000335,3.17
3.1,4.43,0.0,0.0,57.33,100.0,0,4,0,7,26,5,3.1466666666667,3.17
3.13,4.39,0.0,0.0,58.05,100.0,0,4,0,7,26,5,3.133333333333366,3.1
3.1,4.36,0.0,0.0,57.95,100.0,0,4,0,7,26,5,3.110000000000033,3.13
3.1,4.25,0.0,0.0,58.93,100.0,0,4,0,7,26,6,3.110000000000033,3.1
3.13,4.14,0.0,0.0,60.31,100.0,0,4,0,7,26,6,3.110000000000033,3.1
3.1,4.0,0.0,0.0,61.26,100.0,0,4,0,7,26,6,3.110000000000033,3.13
3.06,4.07,0.0,0.0,60.09,100.0,0,4,0,7,26,6,3.0966666666666995,3.1
3.06,3.92,0.0,0.0,61.53,100.0,0,4,0,7,26,7,3.0733333333333666,3.06
3.24,3.96,0.0,0.0,63.32,100.0,0,4,0,7,26,7,3.1200000000000334,3.06
3.2,4.1,0.0,0.0,61.53,100.0,0,4,0,7,26,7,3.1666666666667,3.24
3.56,4.36,0.0,0.0,63.25,100.0,0,4,0,7,26,7,3.3333333333333663,3.2
5.04,5.15,0.0,0.0,69.94,100.0,0,4,0,7,26,8,3.933333333333367,3.56
35.46,29.95,0.0,0.02,76.4,100.0,0,4,0,7,26,8,14.686666666666701,5.04
107.17,73.22,0.0,0.05,82.57,100.0,0,4,0,7,26,8,49.223333333333365,35.46
79.74,53.24,0.0,0.04,83.17,100.0,0,4,0,7,26,8,74.12333333333338,107.17
102.42,36.86,0.0,0.05,94.09,100.0,0,4,0,7,26,9,96.44333333333337,79.74
100.12,38.66,0.0,0.05,93.29,100.0,0,4,2,7,26,9,94.09333333333336,102.42
41.9,8.17,0.4,0.02,98.15,100.0,0,4,2,7,26,9,81.48000000000003,100.12
56.95,19.91,0.07,0.03,94.4,100.0,0,4,2,7,26,9,66.32333333333337,41.9
37.76,4.43,0.86,0.02,99.32,99.97,0,4,2,7,26,10,45.5366666666667,56.95
36.29,3.38,0.76,0.02,99.57,99.98,0,4,1,7,26,10,43.66666666666669,37.76
49.61,11.52,0.43,0.02,97.41,100.0,0,4,1,7,26,10,41.220000000000034,36.29
50.15,11.45,0.4,0.02,97.49,100.0,0,4,1,7,26,10,45.35000000000003,49.61
47.66,11.88,0.25,0.02,97.03,100.0,0,4,1,7,26,11,49.140000000000036,50.15
51.01,30.24,0.0,0.02,86.02,100.0,0,4,1,7,26,11,49.60666666666669,47.66
45.58,31.93,0.0,0.02,81.9,100.0,0,4,1,7,26,11,48.083333333333364,51.01
52.24,36.54,0.0,0.02,81.94,100.0,0,4,1,7,26,11,49.610000000000035,45.58
49.28,34.13,0.0,0.02,82.21,100.0,0,4,1,7,26,12,49.03333333333337,52.24
16.7,6.44,12.78,0.01,93.3,79.41,0,4,2,7,26,12,39.4066666666667,49.28
4.9,0.0,19.58,0.0,100.0,24.28,0,4,2,7,26,12,23.626666666666697,16.7
4.61,0.0,18.07,0.0,100.0,24.72,0,4,2,7,26,12,8.7366666666667,4.9
5.0,0.0,20.66,0.0,100.0,23.52,0,4,2,7,26,13,4.836666666666701,4.61
28.62,2.92,7.13,0.01,99.48,97.03,0,4,1,7,26,13,12.743333333333368,5.0
52.67,16.74,0.0,0.02,95.3,100.0,0,4,1,7,26,13,28.763333333333367,28.62
56.12,18.86,0.0,0.03,94.79,100.0,0,4,1,7,26,13,45.80333333333337,52.67
55.08,17.78,0.0,0.03,95.16,100.0,0,4,1,7,26,14,54.62333333333336,56.12
42.55,8.17,0.0,0.02,98.21,100.0,0,4,1,7,26,14,51.25000000000003,55.08
45.14,11.63,0.0,0.02,96.84,100.0,0,4,1,7,26,14,47.59000000000003,42.55
45.97,13.54,0.0,0.02,95.93,100.0,0,4,1,7,26,14,44.55333333333337,45.14
51.88,16.67,0.0,0.02,95.21,100.0,0,4,1,7,26,15,47.66333333333336,45.97
48.96,11.95,0.0,0.02,97.15,100.0,0,4,1,7,26,15,48.9366666666667,51.88
53.64,17.1,0.0,0.02,95.28,100.0,0,4,1,7,26,15,51.49333333333337,48.96
56.95,20.56,0.0,0.03,94.06,100.0,0,4,1,7,26,15,53.183333333333366,53.64
59.0,22.28,0.0,0.03,93.55,100.0,0,4,1,7,26,16,56.53000000000003,56.95
56.95,21.24,0.0,0.03,93.7,100.0,0,4,1,7,26,16,57.633333333333375,59.0
53.64,17.71,0.0,0.02,94.96,100.0,0,4,1,7,26,16,56.53000000000003,56.95
56.09,19.22,0.0,0.03,94.6,100.0,0,4,1,7,26,16,55.56000000000003,53.64
46.94,13.39,0.0,0.02,96.16,100.0,0,4,1,7,26,17,52.223333333333365,56.09
56.2,19.84,0.0,0.03,94.3,100.0,0,4,2,7,26,17,53.0766666666667,46.94
47.27,11.88,3.28,0.02,96.98,99.76,0,4,2,7,26,17,50.13666666666669,56.2
28.44,0.0,9.72,0.01,100.0,94.63,0,4,2,7,26,17,43.970000000000034,47.27
28.44,0.0,9.5,0.01,100.0,94.85,0,4,2,7,26,18,34.716666666666704,28.44
35.82,16.6,2.09,0.02,90.73,99.83,0,4,2,7,26,18,30.900000000000034,28.44
54.9,36.76,0.0,0.03,83.09,100.0,0,4,2,7,26,18,39.720000000000034,35.82
42.55,19.87,0.0,0.02,90.61,100.0,0,4,2,7,26,18,44.42333333333337,54.9
60.91,24.37,0.0,0.03,92.84,100.0,0,4,2,7,26,19,52.7866666666667,42.55
53.89,22.18,0.0,0.02,92.47,100.0,0,4,2,7,26,19,52.450000000000024,60.91
63.61,25.67,0.0,0.03,92.73,100.0,0,4,2,7,26,19,59.470000000000034,53.89
55.73,22.9,0.0,0.03,92.5,100.0,0,4,2,7,26,19,57.74333333333337,63.61
45.43,13.72,0.0,0.02,95.73,100.0,0,4,2,7,26,20,54.92333333333337,55.73
63.18,24.84,0.0,0.03,93.07,100.0,0,4,2,7,26,20,54.78000000000003,45.43
52.6,20.09,0.11,0.02,93.42,100.0,0,4,2,7,26,20,53.7366666666667,63.18
38.77,4.03,0.83,0.02,99.46,99.98,0,4,2,7,26,20,51.5166666666667,52.6
7.06,0.0,23.62,0.0,100.0,28.64,0,4,2,7,26,21,32.81000000000004,38.77
6.12,0.0,23.62,0.0,100.0,25.08,0,4,2,7,26,21,17.316666666666702,7.06
3.78,0.0,16.92,0.0,100.0,21.8,0,4,2,7,26,21,5.653333333333367,6.12
3.71,0.0,17.17,0.0,100.0,21.12,0,4,2,7,26,21,4.5366666666667,3.78
3.64,0.0,16.02,0.0,100.0,22.16,0,4,2,7,26,22,3.710000000000033,3.71
3.71,1.51,5.47,0.0,92.62,56.13,0,4,2,7,26,22,3.6866666666667,3.64
4.46,8.03,0.0,0.0,48.56,100.0,0,4,2,7,26,22,3.9366666666666994,3.71
3.46,6.23,0.0,0.0,48.55,100.0,0,4,2,7,26,22,3.8766666666666993,4.46
2.88,5.54,0.0,0.0,46.13,100.0,0,4,2,7,26,23,3.6000000000000334,3.46
2.84,5.36,0.0,0.0,46.82,100.0,0,4,0,7,26,23,3.060000000000033,2.88
2.74,5.15,0.0,0.0,46.97,100.0,0,4,0,7,26,23,2.8200000000000336,2.84
2.77,5.15,0.0,0.0,47.37,100.0,0,4,0,7,26,23,2.7833333333333665,2.74
2.77,5.04,0.0,0.0,48.17,100.0,0,0,0,7,27,0,2.7600000000000335,2.77
2.81,5.36,0.0,0.0,46.43,100.0,0,0,0,7,27,0,2.7833333333333665,2.77
2.84,5.54,0.0,0.0,45.62,100.0,0,0,0,7,27,0,2.8066666666667,2.81
2.81,4.61,0.0,0.0,52.05,100.0,0,0,0,7,27,0,2.8200000000000336,2.84
2.84,5.44,0.0,0.0,46.28,100.0,0,0,0,7,27,1,2.8300000000000325,2.81
2.84,5.65,0.0,0.0,44.91,100.0,0,0,0,7,27,1,2.8300000000000325,2.84
2.88,5.58,0.0,0.0,45.86,100.0,0,0,0,7,27,1,2.853333333333366,2.84
2.88,5.9,0.0,0.0,43.87,100.0,0,0,0,7,27,2,2.8666666666666996,2.88
2.88,5.72,0.0,0.0,44.97,100.0,0,0,0,7,27,2,2.88,2.88
3.2,5.58,0.0,0.0,49.75,100.0,0,0,0,7,27,2,2.9866666666667,2.88
3.06,5.51,0.0,0.0,48.55,100.0,0,0,0,7,27,2,3.0466666666667,3.2
2.88,5.69,0.0,0.0,45.16,100.0,0,0,0,7,27,3,3.0466666666667,3.06
2.88,6.01,0.0,0.0,43.21,100.0,0,0,0,7,27,3,2.9400000000000333,2.88
2.92,5.98,0.0,0.0,43.88,100.0,0,0,0,7,27,3,2.8933333333333664,2.88
2.88,5.94,0.0,0.0,43.63,100.0,0,0,0,7,27,4,2.8933333333333664,2.92
2.92,5.9,0.0,0.0,44.36,100.0,0,0,0,7,27,4,2.9066666666666996,2.88
3.46,6.37,0.0,0.0,47.73,100.0,0,0,0,7,27,4,3.0866666666666998,2.92
3.24,6.08,0.0,0.0,47.03,100.0,0,0,0,7,27,4,3.2066666666667003,3.46
2.81,5.9,0.0,0.0,43.0,100.0,0,0,0,7,27,5,3.1700000000000337,3.24
2.84,5.94,0.0,0.0,43.13,100.0,0,0,0,7,27,5,2.9633333333333667,2.81
2.84,5.98,0.0,0.0,42.9,100.0,0,0,0,7,27,5,2.8300000000000325,2.84
2.81,5.72,0.0,0.0,44.09,100.0,0,0,0,7,27,6,2.8300000000000334,2.84
2.77,5.62,0.0,0.0,44.21,100.0,0,0,0,7,27,6,2.8066666666667,2.81
3.24,5.4,0.0,0.0,51.45,100.0,0,0,0,7,27,6,2.9400000000000333,2.77
3.02,5.58,0.0,0.0,47.6,100.0,0,0,0,7,27,6,3.010000000000033,3.24
2.81,5.72,0.0,0.0,44.09,100.0,0,0,0,7,27,7,3.0233333333333667,3.02
2.95,5.8,0.0,0.0,45.34,100.0,0,0,0,7,27,7,2.9266666666667,2.81
4.25,5.76,0.0,0.0,59.37,100.0,0,0,0,7,27,7,3.3366666666667,2.95
4.07,5.51,0.0,0.0,59.41,100.0,0,0,0,7,27,7,3.7566666666666997,4.25
3.96,4.75,0.0,0.0,64.03,100.0,0,0,0,7,27,8,4.093333333333367,4.07
28.4,28.22,0.0,0.01,70.94,100.0,0,0,0,7,27,8,12.143333333333366,3.96
66.1,56.45,0.0,0.03,76.04,100.0,0,0,0,7,27,8,32.82000000000003,28.4
50.4,46.69,0.0,0.02,73.36,100.0,0,0,0,7,27,8,48.30000000000003,66.1
46.8,16.34,0.0,0.02,94.41,100.0,0,0,0,7,27,9,54.433333333333366,50.4
66.31,28.94,0.0,0.03,91.65,100.0,0,0,2,7,27,9,54.503333333333366,46.8
55.62,17.78,0.0,0.03,95.25,100.0,0,0,2,7,27,9,56.24333333333337,66.31
58.79,24.34,0.0,0.03,92.39,100.0,0,0,2,7,27,9,60.24000000000004,55.62
60.88,21.17,0.0,0.03,94.45,100.0,0,0,2,7,27,10,58.430000000000035,58.79
52.56,19.37,0.0,0.02,93.83,100.0,0,0,1,7,27,10,57.41000000000003,60.88
60.66,21.82,0.0,0.03,94.1,100.0,0,0,1,7,27,10,58.03333333333337,52.56
56.95,21.31,0.0,0.03,93.66,100.0,0,0,1,7,27,10,56.72333333333338,60.66
62.6,26.86,0.0,0.03,91.9,100.0,0,0,1,7,27,11,60.07000000000004,56.95
45.76,24.77,0.0,0.02,87.94,100.0,0,0,1,7,27,11,55.103333333333374,62.6
50.0,30.42,0.0,0.02,85.43,100.0,0,0,1,7,27,11,52.7866666666667,45.76
53.14,33.41,0.0,0.02,84.66,100.0,0,0,1,7,27,11,49.633333333333375,50.0
48.89,30.1,0.54,0.02,85.16,99.99,0,0,1,7,27,12,50.676666666666705,53.14
4.25,0.0,10.98,0.0,100.0,36.1,0,0,2,7,27,12,35.426666666666705,48.89
4.54,0.0,16.63,0.0,100.0,26.34,0,0,2,7,27,12,19.226666666666706,4.25
4.57,0.0,16.42,0.0,100.0,26.81,0,0,2,7,27,12,4.453333333333371,4.54
4.61,0.0,16.49,0.0,100.0,26.92,0,0,2,7,27,13,4.573333333333371,4.57
19.55,3.2,11.92,0.01,98.69,85.38,0,0,1,7,27,13,9.576666666666705,4.61
47.02,13.86,0.0,0.02,95.92,100.0,0,0,1,7,27,13,23.726666666666706,19.55
53.28,17.75,0.0,0.02,94.87,100.0,0,0,1,7,27,13,39.95000000000004,47.02
55.3,19.15,0.0,0.03,94.49,100.0,0,0,1,7,27,14,51.8666666666667,53.28
52.02,16.02,0.0,0.02,95.57,100.0,0,0,1,7,27,14,53.53333333333337,55.3
55.4,18.22,0.0,0.03,94.99,100.0,0,0,1,7,27,14,54.24000000000004,52.02
51.05,14.44,0.0,0.02,96.22,100.0,0,0,1,7,27,14,52.82333333333337,55.4
39.96,6.88,0.0,0.02,98.55,100.0,0,0,1,7,27,15,48.80333333333336,51.05
41.15,9.83,0.0,0.02,97.26,100.0,0,0,1,7,27,15,44.05333333333337,39.96
50.76,16.99,0.0,0.02,94.83,100.0,0,0,1,7,27,15,43.956666666666706,41.15
54.65,18.22,0.0,0.03,94.87,100.0,0,0,1,7,27,15,48.85333333333336,50.76
55.08,18.25,0.0,0.03,94.93,100.0,0,0,1,7,27,16,53.4966666666667,54.65
56.34,20.34,0.0,0.03,94.06,100.0,0,0,1,7,27,16,55.356666666666705,55.08
52.88,16.96,0.0,0.02,95.22,100.0,0,0,1,7,27,16,54.76666666666671,56.34
48.24,13.28,0.0,0.02,96.41,100.0,0,0,1,7,27,16,52.48666666666671,52.88
54.4,17.5,0.0,0.02,95.2,100.0,0,0,1,7,27,17,51.84000000000003,48.24
53.21,17.6,0.0,0.02,94.94,100.0,0,0,2,7,27,17,51.95000000000004,54.4
39.85,7.74,1.91,0.02,98.17,99.89,0,0,2,7,27,17,49.153333333333364,53.21
25.31,0.0,10.55,0.01,100.0,92.3,0,0,2,7,27,17,39.4566666666667,39.85
25.56,0.0,10.22,0.01,100.0,92.85,0,0,2,7,27,18,30.240000000000038,25.31
29.52,11.23,2.2,0.01,93.47,99.72,0,0,2,7,27,18,26.7966666666667,25.56
45.97,29.81,0.0,0.02,83.9,100.0,0,0,2,7,27,18,33.683333333333366,29.52
52.85,28.12,0.0,0.02,88.28,100.0,0,0,2,7,27,18,42.78000000000003,45.97
67.57,32.76,0.0,0.03,89.98,100.0,0,0,2,7,27,19,55.46333333333337,52.85
50.87,20.48,0.0,0.02,92.76,100.0,0,0,2,7,27,19,57.09666666666669,67.57
54.32,19.26,0.0,0.02,94.25,100.0,0,0,2,7,27,19,57.5866666666667,50.87
55.08,26.46,0.04,0.03,90.14,100.0,0,0,2,7,27,19,53.42333333333337,54.32
34.24,3.1,0.54,0.02,99.59,99.99,0,0,2,7,27,20,47.88000000000003,55.08
32.87,2.52,0.68,0.02,99.71,99.98,0,0,2,7,27,20,40.73000000000003,34.24
40.14,6.77,0.25,0.02,98.61,100.0,0,0,2,7,27,20,35.750000000000036,32.87
48.13,16.63,0.25,0.02,94.52,100.0,0,0,2,7,27,20,40.38000000000003,40.14
15.8,0.68,15.8,0.01,99.91,70.71,0,0,2,7,27,21,34.69000000000003,48.13
6.77,0.0,22.9,0.0,100.0,28.35,0,0,2,7,27,21,23.566666666666702,15.8
4.36,0.0,17.78,0.0,100.0,23.82,0,0,2,7,27,21,8.9766666666667,6.77
3.82,0.0,17.14,0.0,100.0,21.75,0,0,2,7,27,21,4.983333333333366,4.36
3.85,0.0,16.02,0.0,100.0,23.37,0,0,2,7,27,22,4.0100000000000335,3.82
3.78,1.15,5.29,0.0,95.67,58.14,0,0,2,7,27,22,3.8166666666666997,3.85
3.1,5.51,0.0,0.0,49.03,100.0,0,0,2,7,27,22,3.5766666666667,3.78
2.92,5.18,0.0,0.0,49.11,100.0,0,0,2,7,27,22,3.2666666666667,3.1
2.92,5.26,0.0,0.0,48.54,100.0,0,0,2,7,27,23,2.9800000000000337,2.92
2.92,5.11,0.0,0.0,49.61,100.0,0,0,0,7,27,23,2.92,2.92
2.84,4.86,0.0,0.0,50.45,100.0,0,0,0,7,27,23,2.8933333333333664,2.92
2.84,4.72,0.0,0.0,51.56,100.0,0,0,0,7,27,23,2.8666666666666996,2.84
2.81,4.75,0.0,0.0,50.92,100.0,1,2,0,7,28,0,2.8300000000000334,2.84
2.92,5.04,0.0,0.0,50.13,100.0,1,2,0,7,28,0,2.8566666666666998,2.81
2.88,5.15,0.0,0.0,48.81,100.0,1,2,0,7,28,0,2.870000000000033,2.92
2.66,3.96,0.0,0.0,55.76,100.0,1,2,0,7,28,0,2.8200000000000327,2.88
2.92,5.47,0.0,0.0,47.09,100.0,1,2,0,7,28,1,2.8200000000000327,2.66
2.95,5.47,0.0,0.0,47.47,100.0,1,2,0,7,28,1,2.843333333333367,2.92
3.38,5.72,0.0,0.0,50.87,100.0,1,2,0,7,28,1,3.0833333333333663,2.95
3.78,5.9,0.0,0.0,53.95,100.0,1,2,0,7,28,1,3.370000000000033,3.38
3.24,5.62,0.0,0.0,49.95,100.0,1,2,0,7,28,2,3.466666666666699,3.78
3.6,5.83,0.0,0.0,52.54,100.0,1,2,0,7,28,2,3.5400000000000333,3.24
3.46,6.23,0.0,0.0,48.55,100.0,1,2,0,7,28,2,3.433333333333367,3.6
3.56,5.94,0.0,0.0,51.41,100.0,1,2,0,7,28,2,3.5400000000000333,3.46
3.64,5.98,0.0,0.0,51.99,100.0,1,2,0,7,28,3,3.5533333333333665,3.56
3.49,6.01,0.0,0.0,50.22,100.0,1,2,0,7,28,3,3.5633333333333663,3.64
4.0,5.8,0.0,0.0,56.77,100.0,1,2,0,7,28,3,3.710000000000033,3.49
3.85,6.08,0.0,0.0,53.5,100.0,1,2,0,7,28,3,3.780000000000033,4.0
3.46,6.23,0.0,0.0,48.55,100.0,1,2,0,7,28,4,3.770000000000033,3.85
3.42,6.16,0.0,0.0,48.54,100.0,1,2,0,7,28,4,3.5766666666666995,3.46
3.49,6.26,0.0,0.0,48.69,100.0,1,2,0,7,28,4,3.4566666666666994,3.42
3.46,6.37,0.0,0.0,47.73,100.0,1,2,0,7,28,4,3.4566666666666994,3.49
3.42,6.62,0.0,0.0,45.9,100.0,1,2,0,7,28,5,3.4566666666666994,3.46
3.35,6.41,0.0,0.0,46.32,100.0,1,2,0,7,28,5,3.4100000000000334,3.42
3.28,5.33,0.0,0.0,52.41,100.0,1,2,0,7,28,5,3.350000000000033,3.35
3.24,5.44,0.0,0.0,51.17,100.0,1,2,0,7,28,5,3.290000000000033,3.28
3.31,5.44,0.0,0.0,51.98,100.0,1,2,0,7,28,6,3.2766666666666997,3.24
3.2,5.36,0.0,0.0,51.26,100.0,1,2,0,7,28,6,3.2500000000000333,3.31
3.28,5.22,0.0,0.0,53.2,100.0,1,2,0,7,28,6,3.263333333333366,3.2
3.2,5.15,0.0,0.0,52.78,100.0,1,2,0,7,28,6,3.2266666666667,3.28
3.2,5.0,0.0,0.0,53.91,100.0,1,2,0,7,28,7,3.2266666666667,3.2
4.79,7.45,0.0,0.0,54.08,100.0,1,2,0,7,28,7,3.7300000000000337,3.2
6.73,7.85,0.0,0.0,65.09,100.0,1,2,0,7,28,7,4.9066666666667,4.79
6.12,7.63,0.0,0.0,62.57,100.0,1,2,0,7,28,8,5.880000000000034,6.73
18.72,19.01,0.0,0.01,70.17,100.0,1,2,0,7,28,8,10.523333333333367,6.12
42.44,38.88,0.0,0.02,73.74,100.0,1,2,0,7,28,8,22.4266666666667,18.72
51.19,47.74,0.0,0.02,73.13,100.0,1,2,0,7,28,8,37.45000000000004,42.44
35.75,8.21,0.0,0.02,97.46,100.0,1,2,0,7,28,9,43.1266666666667,51.19
35.78,6.41,0.0,0.02,98.43,100.0,1,2,2,7,28,9,40.9066666666667,35.75
36.83,7.63,0.0,0.02,97.92,100.0,1,2,2,7,28,9,36.12000000000003,35.78
49.21,15.62,0.0,0.02,95.31,100.0,1,2,2,7,28,9,40.606666666666705,36.83
47.23,13.21,0.0,0.02,96.3,100.0,1,2,2,7,28,10,44.42333333333337,49.21
46.4,16.27,0.0,0.02,94.37,100.0,1,2,1,7,28,10,47.613333333333365,47.23
39.38,9.68,0.0,0.02,97.11,100.0,1,2,1,7,28,10,44.3366666666667,46.4
40.32,9.47,0.0,0.02,97.35,100.0,1,2,1,7,28,10,42.03333333333337,39.38
56.38,21.92,0.0,0.03,93.2,100.0,1,2,1,7,28,11,45.360000000000035,40.32
67.61,52.92,0.0,0.03,78.75,100.0,1,2,1,7,28,11,54.77000000000004,56.38
45.86,29.2,0.0,0.02,84.35,100.0,1,2,1,7,28,11,56.61666666666671,67.61
57.89,39.13,0.0,0.03,82.85,100.0,1,2,1,7,28,11,57.12000000000004,45.86
27.68,17.96,3.2,0.01,83.89,99.34,1,2,1,7,28,12,43.81000000000004,57.89
4.54,0.0,11.63,0.0,100.0,36.36,1,2,2,7,28,12,30.036666666666704,27.68
4.68,0.0,19.8,0.0,100.0,23.0,1,2,2,7,28,12,12.300000000000038,4.54
4.5,0.0,16.56,0.0,100.0,26.22,1,2,2,7,28,12,4.5733333333333706,4.68
4.39,0.0,16.67,0.0,100.0,25.47,1,2,2,7,28,13,4.523333333333372,4.5
35.93,16.42,7.7,0.02,90.95,97.78,1,2,1,7,28,13,14.940000000000039,4.39
47.27,16.38,0.0,0.02,94.49,100.0,1,2,1,7,28,13,29.196666666666705,35.93
46.01,13.97,0.0,0.02,95.69,100.0,1,2,1,7,28,13,43.07000000000004,47.27
45.29,13.03,0.0,0.02,96.1,100.0,1,2,1,7,28,14,46.19000000000003,46.01
71.53,37.76,0.0,0.03,88.43,100.0,1,2,1,7,28,14,54.2766666666667,45.29
44.89,16.27,0.0,0.02,94.02,100.0,1,2,1,7,28,14,53.90333333333337,71.53
63.9,28.48,0.0,0.03,91.34,100.0,1,2,1,7,28,14,60.106666666666705,44.89
49.9,17.75,0.0,0.02,94.22,100.0,1,2,1,7,28,15,52.896666666666704,63.9
44.53,14.11,0.0,0.02,95.33,100.0,1,2,1,7,28,15,52.7766666666667,49.9
41.65,11.12,0.0,0.02,96.62,100.0,1,2,1,7,28,15,45.360000000000035,44.53
44.57,13.39,0.0,0.02,95.77,100.0,1,2,1,7,28,15,43.58333333333337,41.65
50.94,17.82,0.0,0.02,94.39,100.0,1,2,1,7,28,16,45.720000000000034,44.57
50.58,17.32,0.0,0.02,94.61,100.0,1,2,1,7,28,16,48.696666666666694,50.94
48.92,15.19,0.0,0.02,95.5,100.0,1,2,1,7,28,16,50.146666666666704,50.58
33.98,3.89,3.42,0.02,99.35,99.5,1,2,1,7,28,16,44.49333333333337,48.92
22.82,0.0,11.3,0.01,100.0,89.61,1,2,1,7,28,17,35.24000000000004,33.98
11.23,0.0,17.5,0.01,100.0,54.01,1,2,2,7,28,17,22.676666666666705,22.82
3.49,0.0,21.17,0.0,100.0,16.27,1,2,2,7,28,17,12.513333333333371,11.23
3.42,0.0,22.32,0.0,100.0,15.15,1,2,2,7,28,17,6.046666666666705,3.49
3.53,0.0,18.07,0.0,100.0,19.17,1,2,2,7,28,18,3.4800000000000377,3.42
3.35,0.0,7.7,0.0,100.0,39.89,1,2,2,7,28,18,3.4333333333333713,3.53
3.35,0.0,5.15,0.0,100.0,54.53,1,2,2,7,28,18,3.410000000000038,3.35
4.1,0.0,16.42,0.0,100.0,24.23,1,2,2,7,28,18,3.6000000000000383,3.35
4.14,0.0,23.33,0.0,100.0,17.47,1,2,2,7,28,19,3.863333333333371,4.1
2.84,0.0,16.7,0.0,100.0,16.77,1,2,2,7,28,19,3.693333333333371,4.14
2.95,0.0,16.7,0.0,100.0,17.4,1,2,2,7,28,19,3.310000000000038,2.84
2.92,0.0,16.78,0.0,100.0,17.14,1,2,2,7,28,19,2.9033333333333715,2.95
2.84,0.0,16.92,0.0,100.0,16.55,1,2,2,7,28,20,2.9033333333333715,2.92
2.88,0.0,16.96,0.0,100.0,16.74,1,2,2,7,28,20,2.880000000000038,2.84
2.92,0.0,16.85,0.0,100.0,17.07,1,2,2,7,28,20,2.880000000000038,2.88
2.88,0.0,17.1,0.0,100.0,16.61,1,2,2,7,28,20,2.8933333333333713,2.92
2.84,0.0,17.24,0.0,100.0,16.25,1,2,2,7,28,21,2.880000000000038,2.88
2.92,0.0,17.17,0.0,100.0,16.77,1,2,2,7,28,21,2.880000000000038,2.84
2.81,0.0,17.21,0.0,100.0,16.11,1,2,2,7,28,21,2.8566666666667047,2.92
2.81,0.0,17.06,0.0,100.0,16.25,1,2,2,7,28,21,2.846666666666705,2.81
2.88,0.0,16.38,0.0,100.0,17.32,1,2,2,7,28,22,2.8333333333333712,2.81
2.7,0.86,6.05,0.0,95.28,40.75,1,2,2,7,28,22,2.7966666666667046,2.88
2.63,4.0,0.0,0.0,54.94,100.0,1,2,2,7,28,22,2.736666666666705,2.7
2.74,4.14,0.0,0.0,55.19,100.0,1,2,2,7,28,22,2.690000000000038,2.63
3.13,3.74,0.0,0.0,64.18,100.0,1,2,2,7,28,23,2.8333333333333712,2.74
2.88,3.71,0.0,0.0,61.32,100.0,1,2,0,7,28,23,2.9166666666667047,3.13
2.59,3.71,0.0,0.0,57.24,100.0,1,2,0,7,28,23,2.866666666666705,2.88
2.59,3.74,0.0,0.0,56.93,100.0,1,2,0,7,28,23,2.6866666666667047,2.59
