Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour
3.42,0.0,17.6,0.0,100.0,19.08,0,5,2,7,31,17
4.57,0.0,25.52,0.0,100.0,17.63,0,5,2,7,31,18
3.78,0.0,9.94,0.0,100.0,35.54,0,5,2,7,31,18
3.42,0.0,4.82,0.0,100.0,57.87,0,5,2,7,31,18
3.38,0.0,11.34,0.0,100.0,28.56,0,5,2,7,31,18
3.1,0.0,16.78,0.0,100.0,18.17,0,5,2,7,31,19
2.88,0.0,16.74,0.0,100.0,16.96,0,5,2,7,31,19
2.88,0.0,16.7,0.0,100.0,16.99,0,5,2,7,31,19
2.92,0.0,16.67,0.0,100.0,17.25,0,5,2,7,31,19
2.99,0.0,16.78,0.0,100.0,17.54,0,5,2,7,31,20
2.92,0.0,16.78,0.0,100.0,17.14,0,5,2,7,31,20
2.95,0.0,16.78,0.0,100.0,17.31,0,5,2,7,31,20
2.95,0.0,16.67,0.0,100.0,17.43,0,5,2,7,31,20
2.95,0.0,16.7,0.0,100.0,17.4,0,5,2,7,31,21
2.99,0.0,16.56,0.0,100.0,17.77,0,5,2,7,31,21
3.06,0.0,16.34,0.0,100.0,18.41,0,5,2,7,31,21
3.02,0.0,16.27,0.0,100.0,18.25,0,5,2,7,31,21
3.06,0.0,15.62,0.0,100.0,19.22,0,5,2,7,31,22
2.88,1.12,5.15,0.0,93.2,48.81,0,5,2,7,31,22
2.81,5.65,0.0,0.0,44.53,100.0,0,5,2,7,31,22
2.88,5.76,0.0,0.0,44.72,100.0,0,5,2,7,31,22
3.24,5.62,0.0,0.0,49.95,100.0,0,5,2,7,31,23
3.31,5.33,0.0,0.0,52.76,100.0,0,5,0,7,31,23
2.77,5.4,0.0,0.0,45.64,100.0,0,5,0,7,31,23
2.77,5.36,0.0,0.0,45.91,100.0,0,5,0,7,31,23
2.84,4.79,0.0,0.0,51.0,100.0,0,5,0,7,31,0
3.2,4.54,0.0,0.0,57.61,100.0,0,6,0,8,1,0
2.66,4.1,0.0,0.0,54.43,100.0,0,6,0,8,1,0
2.63,4.14,0.0,0.0,53.62,100.0,0,6,0,8,1,0
2.66,4.32,0.0,0.0,52.43,100.0,0,6,0,8,1,1
2.63,4.32,0.0,0.0,52.0,100.0,0,6,0,8,1,1
2.7,4.54,0.0,0.0,51.12,100.0,0,6,0,8,1,1
2.7,4.43,0.0,0.0,52.04,100.0,0,6,0,8,1,1
2.66,4.61,0.0,0.0,49.98,100.0,0,6,0,8,1,2
2.74,4.57,0.0,0.0,51.42,100.0,0,6,0,8,1,2
2.66,4.54,0.0,0.0,50.55,100.0,0,6,0,8,1,2
2.7,4.57,0.0,0.0,50.87,100.0,0,6,0,8,1,2
2.66,4.57,0.0,0.0,50.3,100.0,0,6,0,8,1,3
2.7,4.68,0.0,0.0,49.97,100.0,0,6,0,8,1,3
2.74,4.75,0.0,0.0,49.97,100.0,0,6,0,8,1,3
2.81,4.86,0.0,0.0,50.05,100.0,0,6,0,8,1,3
2.7,4.72,0.0,0.0,49.65,100.0,0,6,0,8,1,4
3.24,4.32,0.0,0.0,60.0,100.0,0,6,0,8,1,4
2.77,4.68,0.0,0.0,50.93,100.0,0,6,0,8,1,4
3.2,4.97,0.0,0.0,54.14,100.0,0,6,0,8,1,4
2.99,4.9,0.0,0.0,52.09,100.0,0,6,0,8,1,5
2.66,4.75,0.0,0.0,48.86,100.0,0,6,0,8,1,5
2.7,4.79,0.0,0.0,49.1,100.0,0,6,0,8,1,5
2.66,5.04,0.0,0.0,46.68,100.0,0,6,0,8,1,5
2.7,4.86,0.0,0.0,48.56,100.0,0,6,0,8,1,6
2.7,4.82,0.0,0.0,48.87,100.0,0,6,0,8,1,6
2.66,4.79,0.0,0.0,48.55,100.0,0,6,0,8,1,6
2.7,4.82,0.0,0.0,48.87,100.0,0,6,0,8,1,7
2.66,5.0,0.0,0.0,46.97,100.0,0,6,0,8,1,7
2.74,5.15,0.0,0.0,46.97,100.0,0,6,0,8,1,7
2.7,4.86,0.0,0.0,48.56,100.0,0,6,0,8,1,7
2.66,4.82,0.0,0.0,48.32,100.0,0,6,0,8,1,8
2.63,4.43,0.0,0.0,51.05,100.0,0,6,0,8,1,8
2.56,4.0,0.0,0.0,53.91,100.0,0,6,0,8,1,8
3.02,3.24,0.54,0.0,68.18,98.44,0,6,0,8,1,8
3.06,0.0,15.66,0.0,100.0,19.18,0,6,0,8,1,9
2.77,0.0,17.46,0.0,100.0,15.67,0,6,0,8,1,9
2.7,0.0,17.6,0.0,100.0,15.16,0,6,0,8,1,9
2.74,0.0,17.53,0.0,100.0,15.44,0,6,0,8,1,9
2.74,0.0,17.57,0.0,100.0,15.41,0,6,0,8,1,10
3.2,0.0,18.32,0.0,100.0,17.21,0,6,0,8,1,10
3.17,0.0,17.96,0.0,100.0,17.38,0,6,0,8,1,10
2.81,0.0,17.32,0.0,100.0,16.01,0,6,0,8,1,10
2.77,0.0,17.42,0.0,100.0,15.7,0,6,0,8,1,11
2.59,0.0,8.17,0.0,100.0,30.22,0,6,0,8,1,11
2.56,0.0,5.76,0.0,100.0,40.61,0,6,0,8,1,11
2.59,0.0,5.69,0.0,100.0,41.43,0,6,0,8,1,11
2.77,0.0,5.4,0.0,100.0,45.64,0,6,0,8,1,12
2.77,0.0,10.98,0.0,100.0,24.46,0,6,0,8,1,12
2.81,0.0,17.14,0.0,100.0,16.18,0,6,0,8,1,12
2.84,0.0,16.96,0.0,100.0,16.52,0,6,0,8,1,12
2.84,0.0,16.99,0.0,100.0,16.49,0,6,0,8,1,13
2.74,0.0,17.39,0.0,100.0,15.56,0,6,0,8,1,13
2.74,0.0,17.53,0.0,100.0,15.44,0,6,0,8,1,13
2.74,0.0,18.07,0.0,100.0,14.99,0,6,0,8,1,14
3.31,0.0,20.48,0.0,100.0,15.96,0,6,0,8,1,14
2.66,0.0,17.75,0.0,100.0,14.82,0,6,0,8,1,14
2.66,0.0,17.57,0.0,100.0,14.97,0,6,0,8,1,14
2.74,0.0,17.46,0.0,100.0,15.5,0,6,0,8,1,15
2.7,0.0,17.53,0.0,100.0,15.22,0,6,0,8,1,15
2.77,0.0,17.53,0.0,100.0,15.61,0,6,0,8,1,15
2.74,0.0,17.5,0.0,100.0,15.47,0,6,0,8,1,16
2.84,0.0,19.08,0.0,100.0,14.72,0,6,0,8,1,16
3.28,0.0,25.02,0.0,100.0,13.0,0,6,0,8,1,16
2.84,0.0,20.3,0.0,100.0,13.86,0,6,0,8,1,16
2.7,0.0,17.6,0.0,100.0,15.16,0,6,0,8,1,17
2.66,0.0,17.53,0.0,100.0,15.0,0,6,0,8,1,17
2.77,0.0,17.5,0.0,100.0,15.63,0,6,0,8,1,17
2.77,0.0,17.39,0.0,100.0,15.73,0,6,0,8,1,18
2.66,0.0,8.21,0.0,100.0,30.82,0,6,0,8,1,18
2.63,0.0,5.44,0.0,100.0,43.53,0,6,0,8,1,18
3.02,0.0,12.64,0.0,100.0,23.24,0,6,0,8,1,18
3.35,0.0,18.36,0.0,100.0,17.95,0,6,0,8,1,19
2.84,0.0,17.24,0.0,100.0,16.25,0,6,0,8,1,19
2.84,0.0,17.17,0.0,100.0,16.32,0,6,0,8,1,19
2.74,0.0,17.21,0.0,100.0,15.72,0,6,0,8,1,19
2.81,0.0,17.24,0.0,100.0,16.09,0,6,0,8,1,20
2.88,0.0,17.14,0.0,100.0,16.57,0,6,0,8,1,20
2.84,0.0,17.06,0.0,100.0,16.42,0,6,0,8,1,20
2.92,0.0,16.99,0.0,100.0,16.94,0,6,0,8,1,20
2.84,0.0,16.96,0.0,100.0,16.52,0,6,0,8,1,21
2.88,0.0,16.99,0.0,100.0,16.71,0,6,0,8,1,21
2.92,0.0,16.92,0.0,100.0,17.01,0,6,0,8,1,21
2.88,0.0,16.85,0.0,100.0,16.85,0,6,0,8,1,21
2.95,0.0,16.13,0.0,100.0,17.99,0,6,0,8,1,22
3.06,1.08,5.51,0.0,94.3,48.55,0,6,0,8,1,22
3.24,4.93,0.0,0.0,54.92,100.0,0,6,0,8,1,22
2.74,4.61,0.0,0.0,51.09,100.0,0,6,0,8,1,22
2.66,4.64,0.0,0.0,49.73,100.0,0,6,0,8,1,23
2.74,4.46,0.0,0.0,52.35,100.0,0,6,0,8,1,23
2.66,4.25,0.0,0.0,53.05,100.0,0,6,0,8,1,23
2.59,4.21,0.0,0.0,52.4,100.0,0,6,0,8,1,23
2.63,4.25,0.0,0.0,52.62,100.0,0,6,0,8,1,0
2.66,4.46,0.0,0.0,51.22,100.0,0,4,0,8,2,0
2.63,4.5,0.0,0.0,50.46,100.0,0,4,0,8,2,0
2.66,4.61,0.0,0.0,49.98,100.0,0,4,0,8,2,0
2.7,4.64,0.0,0.0,50.29,100.0,0,4,0,8,2,1
3.13,4.32,0.0,0.0,58.67,100.0,0,4,0,8,2,1
2.88,4.54,0.0,0.0,53.57,100.0,0,4,0,8,2,1
2.7,4.75,0.0,0.0,49.42,100.0,0,4,0,8,2,2
2.74,4.97,0.0,0.0,48.28,100.0,0,4,0,8,2,2
2.74,4.93,0.0,0.0,48.58,100.0,0,4,0,8,2,2
2.7,4.86,0.0,0.0,48.56,100.0,0,4,0,8,2,3
2.77,4.9,0.0,0.0,49.21,100.0,0,4,0,8,2,3
2.7,5.0,0.0,0.0,47.51,100.0,0,4,0,8,2,3
2.77,5.08,0.0,0.0,47.87,100.0,0,4,0,8,2,3
2.77,5.0,0.0,0.0,48.46,100.0,0,4,0,8,2,4
2.77,5.08,0.0,0.0,47.87,100.0,0,4,0,8,2,4
3.17,5.54,0.0,0.0,49.66,100.0,0,4,0,8,2,4
3.2,5.33,0.0,0.0,51.47,100.0,0,4,0,8,2,4
2.74,4.93,0.0,0.0,48.58,100.0,0,4,0,8,2,5
2.77,4.97,0.0,0.0,48.68,100.0,0,4,0,8,2,5
3.24,4.64,0.0,0.0,57.25,100.0,0,4,0,8,2,5
2.7,5.04,0.0,0.0,47.22,100.0,0,4,0,8,2,5
2.66,5.11,0.0,0.0,46.17,100.0,0,4,0,8,2,6
2.7,5.04,0.0,0.0,47.22,100.0,0,4,0,8,2,6
2.66,5.0,0.0,0.0,46.97,100.0,0,4,0,8,2,6
2.7,4.93,0.0,0.0,48.03,100.0,0,4,0,8,2,6
2.7,4.93,0.0,0.0,48.03,100.0,0,4,0,8,2,7
2.59,4.75,0.0,0.0,47.87,100.0,0,4,0,8,2,7
2.63,4.72,0.0,0.0,48.67,100.0,0,4,0,8,2,7
2.7,4.86,0.0,0.0,48.56,100.0,0,4,0,8,2,7
2.63,4.64,0.0,0.0,49.31,100.0,0,4,0,8,2,8
2.59,4.39,0.0,0.0,50.81,100.0,0,4,0,8,2,8
2.63,4.28,0.0,0.0,52.35,100.0,0,4,0,8,2,8
2.59,3.92,0.47,0.0,55.13,98.39,0,4,0,8,2,8
2.77,0.0,15.37,0.0,100.0,17.74,0,4,0,8,2,9
2.77,0.0,17.39,0.0,100.0,15.73,0,4,0,8,2,9
2.74,0.0,17.35,0.0,100.0,15.6,0,4,0,8,2,9
2.7,0.0,17.46,0.0,100.0,15.28,0,4,0,8,2,9
2.77,0.0,17.42,0.0,100.0,15.7,0,4,0,8,2,10
2.81,0.0,17.5,0.0,100.0,15.85,0,4,0,8,2,10
3.74,0.0,22.32,0.0,100.0,16.53,0,4,0,8,2,10
3.64,0.0,22.32,0.0,100.0,16.1,0,4,0,8,2,10
2.74,0.0,17.5,0.0,100.0,15.47,0,4,0,8,2,11
2.63,0.0,8.24,0.0,100.0,30.41,0,4,0,8,2,11
2.59,0.0,5.69,0.0,100.0,41.43,0,4,0,8,2,11
2.59,0.0,5.58,0.0,100.0,42.1,0,4,0,8,2,11
2.59,0.0,5.44,0.0,100.0,42.99,0,4,0,8,2,12
2.77,0.0,11.09,0.0,100.0,24.23,0,4,0,8,2,12
2.81,0.0,16.99,0.0,100.0,16.32,0,4,0,8,2,12
2.88,0.0,16.88,0.0,100.0,16.82,0,4,0,8,2,12
2.88,0.0,16.92,0.0,100.0,16.78,0,4,0,8,2,13
2.81,0.0,17.1,0.0,100.0,16.22,0,4,0,8,2,13
2.81,0.0,16.92,0.0,100.0,16.38,0,4,0,8,2,13
2.92,0.0,16.49,0.0,100.0,17.44,0,4,0,8,2,13
2.95,0.0,16.45,0.0,100.0,17.65,0,4,0,8,2,14
2.95,0.0,16.56,0.0,100.0,17.54,0,4,0,8,2,14
2.95,0.0,16.67,0.0,100.0,17.43,0,4,0,8,2,14
2.88,0.0,16.52,0.0,100.0,17.17,0,4,0,8,2,14
2.95,0.0,16.49,0.0,100.0,17.61,0,4,0,8,2,15
2.95,0.0,16.42,0.0,100.0,17.68,0,4,0,8,2,15
2.88,0.0,16.6,0.0,100.0,17.09,0,4,0,8,2,15
3.1,0.0,16.7,0.0,100.0,18.25,0,4,0,8,2,15
3.24,0.0,16.85,0.0,100.0,18.88,0,4,0,8,2,16
2.92,0.0,16.6,0.0,100.0,17.32,0,4,0,8,2,16
3.02,0.0,16.56,0.0,100.0,17.94,0,4,0,8,2,16
2.99,0.0,16.67,0.0,100.0,17.65,0,4,0,8,2,16
3.49,0.0,16.34,0.0,100.0,20.89,0,4,0,8,2,17
2.92,0.0,16.63,0.0,100.0,17.29,0,4,0,8,2,17
2.92,0.0,16.6,0.0,100.0,17.32,0,4,0,8,2,17
2.95,0.0,16.56,0.0,100.0,17.54,0,4,0,8,2,17
2.95,0.0,16.45,0.0,100.0,17.65,0,4,0,8,2,18
2.81,0.0,6.95,0.0,100.0,37.48,0,4,0,8,2,18
2.88,0.0,4.25,0.0,100.0,56.1,0,4,0,8,2,18
2.92,0.0,10.76,0.0,100.0,26.19,0,4,0,8,2,18
2.95,0.0,16.42,0.0,100.0,17.68,0,4,0,8,2,19
2.95,0.0,16.45,0.0,100.0,17.65,0,4,0,8,2,19
2.95,0.0,16.38,0.0,100.0,17.72,0,4,0,8,2,19
2.95,0.0,16.34,0.0,100.0,17.77,0,4,0,8,2,19
3.42,0.0,16.67,0.0,100.0,20.1,0,4,0,8,2,20
3.28,0.0,16.67,0.0,100.0,19.31,0,4,0,8,2,20
2.95,0.0,16.52,0.0,100.0,17.58,0,4,0,8,2,20
2.99,0.0,16.38,0.0,100.0,17.96,0,4,0,8,2,20
3.06,0.0,16.13,0.0,100.0,18.64,0,4,0,8,2,21
3.06,0.0,15.98,0.0,100.0,18.81,0,4,0,8,2,21
3.02,0.0,16.13,0.0,100.0,18.4,0,4,0,8,2,21
3.42,0.0,15.88,0.0,100.0,21.05,0,4,0,8,2,21
3.42,0.0,15.01,0.0,100.0,22.22,0,4,0,8,2,22
2.95,1.33,4.68,0.0,91.16,53.32,0,4,0,8,2,22
2.81,5.8,0.0,0.0,43.6,100.0,0,4,0,8,2,22
2.81,5.76,0.0,0.0,43.85,100.0,0,4,0,8,2,23
2.84,5.62,0.0,0.0,45.1,100.0,0,4,0,8,2,23
2.81,5.51,0.0,0.0,45.43,100.0,0,4,0,8,2,23
2.81,5.54,0.0,0.0,45.24,100.0,0,4,0,8,2,23
2.84,5.72,0.0,0.0,44.47,100.0,0,4,0,8,2,0
2.81,5.94,0.0,0.0,42.76,100.0,0,0,0,8,3,0
3.02,6.01,0.0,0.0,44.9,100.0,0,0,0,8,3,0
3.35,5.83,0.0,0.0,49.82,100.0,0,0,0,8,3,0
2.84,6.05,0.0,0.0,42.49,100.0,0,0,0,8,3,1
2.84,6.3,0.0,0.0,41.1,100.0,0,0,0,8,3,1
2.88,6.41,0.0,0.0,40.98,100.0,0,0,0,8,3,1
2.99,6.3,0.0,0.0,42.88,100.0,0,0,0,8,3,1
2.88,6.23,0.0,0.0,41.96,100.0,0,0,0,8,3,2
2.88,6.05,0.0,0.0,42.98,100.0,0,0,0,8,3,2
3.17,6.12,0.0,0.0,45.99,100.0,0,0,0,8,3,2
3.2,5.98,0.0,0.0,47.18,100.0,0,0,0,8,3,2
2.84,6.05,0.0,0.0,42.49,100.0,0,0,0,8,3,3
2.84,5.87,0.0,0.0,43.55,100.0,0,0,0,8,3,3
2.81,5.87,0.0,0.0,43.18,100.0,0,0,0,8,3,3
2.88,5.83,0.0,0.0,44.29,100.0,0,0,0,8,3,3
2.84,6.08,0.0,0.0,42.32,100.0,0,0,0,8,3,4
2.84,5.87,0.0,0.0,43.55,100.0,0,0,0,8,3,4
2.84,5.94,0.0,0.0,43.13,100.0,0,0,0,8,3,4
3.31,5.69,0.0,0.0,50.28,100.0,0,0,0,8,3,5
2.92,6.16,0.0,0.0,42.83,100.0,0,0,0,8,3,5
2.88,6.44,0.0,0.0,40.82,100.0,0,0,0,8,3,5
2.81,6.41,0.0,0.0,40.15,100.0,0,0,0,8,3,5
2.81,6.34,0.0,0.0,40.52,100.0,0,0,0,8,3,6
2.84,6.41,0.0,0.0,40.51,100.0,0,0,0,8,3,6
2.84,6.26,0.0,0.0,41.31,100.0,0,0,0,8,3,6
2.88,6.59,0.0,0.0,40.05,100.0,0,0,0,8,3,6
2.81,6.23,0.0,0.0,41.12,100.0,0,0,0,8,3,7
2.77,6.05,0.0,0.0,41.63,100.0,0,0,0,8,3,7
2.84,5.98,0.0,0.0,42.9,100.0,0,0,0,8,3,7
3.31,6.8,0.0,0.0,43.77,100.0,0,0,0,8,3,7
3.24,6.8,0.0,0.0,43.01,100.0,0,0,0,8,3,8
2.84,6.16,0.0,0.0,41.87,100.0,0,0,0,8,3,8
2.74,5.83,0.0,0.0,42.53,100.0,0,0,0,8,3,8
2.77,4.86,0.43,0.0,49.52,98.82,0,0,0,8,3,8
2.99,0.0,14.18,0.0,100.0,20.63,0,0,0,8,3,9
3.2,0.0,16.85,0.0,100.0,18.66,0,0,0,8,3,9
3.53,0.0,16.99,0.0,100.0,20.34,0,0,0,8,3,9
3.06,0.0,16.85,0.0,100.0,17.87,0,0,0,8,3,9
2.88,0.0,16.78,0.0,100.0,16.92,0,0,0,8,3,10
2.84,0.0,16.78,0.0,100.0,16.69,0,0,0,8,3,10
2.84,0.0,16.96,0.0,100.0,16.52,0,0,0,8,3,10
2.88,0.0,16.85,0.0,100.0,16.85,0,0,0,8,3,10
2.84,0.0,16.85,0.0,100.0,16.62,0,0,0,8,3,11
2.77,0.0,7.52,0.0,100.0,34.56,0,0,0,8,3,11
2.7,0.0,5.08,0.0,100.0,46.93,0,0,0,8,3,11
2.74,0.0,5.0,0.0,100.0,48.06,0,0,0,8,3,11
2.81,0.0,4.46,0.0,100.0,53.31,0,0,0,8,3,12
2.95,0.0,10.04,0.0,100.0,28.19,0,0,0,8,3,12
2.99,0.0,16.09,0.0,100.0,18.27,0,0,0,8,3,12
3.06,0.0,15.98,0.0,100.0,18.81,0,0,0,8,3,12
2.99,0.0,16.06,0.0,100.0,18.3,0,0,0,8,3,13
3.02,0.0,16.13,0.0,100.0,18.4,0,0,0,8,3,13
3.2,0.0,16.13,0.0,100.0,19.46,0,0,0,8,3,13
3.64,0.0,15.88,0.0,100.0,22.34,0,0,0,8,3,13
3.24,0.0,16.09,0.0,100.0,19.74,0,0,0,8,3,14
2.99,0.0,16.27,0.0,100.0,18.07,0,0,0,8,3,14
2.99,0.0,16.34,0.0,100.0,18.0,0,0,0,8,3,14
2.99,0.0,16.24,0.0,100.0,18.11,0,0,0,8,3,14
2.95,0.0,16.24,0.0,100.0,17.87,0,0,0,8,3,15
3.02,0.0,15.95,0.0,100.0,18.6,0,0,0,8,3,15
3.02,0.0,16.09,0.0,100.0,18.45,0,0,0,8,3,15
3.1,0.0,16.2,0.0,100.0,18.79,0,0,0,8,3,15
2.95,0.0,16.38,0.0,100.0,17.72,0,0,0,8,3,16
2.95,0.0,16.24,0.0,100.0,17.87,0,0,0,8,3,16
3.35,0.0,16.6,0.0,100.0,19.78,0,0,0,8,3,16
3.35,0.0,16.45,0.0,100.0,19.96,0,0,0,8,3,16
2.99,0.0,16.34,0.0,100.0,18.0,0,0,0,8,3,17
2.92,0.0,16.31,0.0,100.0,17.62,0,0,0,8,3,17
3.02,0.0,16.38,0.0,100.0,18.13,0,0,0,8,3,17
2.95,0.0,16.34,0.0,100.0,17.77,0,0,0,8,3,17
2.99,0.0,16.2,0.0,100.0,18.15,0,0,0,8,3,18
2.92,0.0,6.55,0.0,100.0,40.72,0,0,0,8,3,18
2.77,0.0,4.25,0.0,100.0,54.6,0,0,0,8,3,18
2.92,0.0,10.69,0.0,100.0,26.35,0,0,0,8,3,18
2.99,0.0,16.34,0.0,100.0,18.0,0,0,0,8,3,19
2.95,0.0,16.34,0.0,100.0,17.77,0,0,0,8,3,19
2.99,0.0,16.42,0.0,100.0,17.91,0,0,0,8,3,19
2.92,0.0,16.42,0.0,100.0,17.51,0,0,0,8,3,19
2.99,0.0,16.52,0.0,100.0,17.81,0,0,0,8,3,20
3.2,0.0,16.42,0.0,100.0,19.13,0,0,0,8,3,20
3.6,0.0,16.06,0.0,100.0,21.87,0,0,0,8,3,20
3.02,0.0,16.2,0.0,100.0,18.33,0,0,0,8,3,21
3.06,0.0,16.16,0.0,100.0,18.61,0,0,0,8,3,21
3.42,0.0,16.31,0.0,100.0,20.52,0,0,0,8,3,21
3.42,0.0,16.24,0.0,100.0,20.61,0,0,0,8,3,21
3.02,0.0,15.59,0.0,100.0,19.02,0,0,0,8,3,22
2.88,1.08,5.22,0.0,93.63,48.31,0,0,0,8,3,22
2.81,5.54,0.0,0.0,45.24,100.0,0,0,0,8,3,22
2.81,5.58,0.0,0.0,44.98,100.0,0,0,0,8,3,22
2.74,5.36,0.0,0.0,45.52,100.0,0,0,0,8,3,23
2.81,5.15,0.0,0.0,47.9,100.0,0,0,0,8,3,23
2.7,4.86,0.0,0.0,48.56,100.0,0,0,0,8,3,23
2.74,5.0,0.0,0.0,48.06,100.0,0,0,0,8,3,23
2.81,5.18,0.0,0.0,47.68,100.0,0,0,0,8,3,0
2.77,5.15,0.0,0.0,47.37,100.0,1,2,0,8,4,0
2.74,5.51,0.0,0.0,44.53,100.0,1,2,0,8,4,0
2.77,5.44,0.0,0.0,45.38,100.0,1,2,0,8,4,0
2.84,5.51,0.0,0.0,45.81,100.0,1,2,0,8,4,1
2.84,5.54,0.0,0.0,45.62,100.0,1,2,0,8,4,1
2.99,5.69,0.0,0.0,46.52,100.0,1,2,0,8,4,1
3.42,6.12,0.0,0.0,48.78,100.0,1,2,0,8,4,1
3.17,5.51,0.0,0.0,49.87,100.0,1,2,0,8,4,2
3.28,5.51,0.0,0.0,51.15,100.0,1,2,0,8,4,2
2.84,5.9,0.0,0.0,43.37,100.0,1,2,0,8,4,2
2.84,5.76,0.0,0.0,44.22,100.0,1,2,0,8,4,2
2.84,5.83,0.0,0.0,43.79,100.0,1,2,0,8,4,3
2.88,5.87,0.0,0.0,44.05,100.0,1,2,0,8,4,3
2.81,5.83,0.0,0.0,43.42,100.0,1,2,0,8,4,3
2.84,5.87,0.0,0.0,43.55,100.0,1,2,0,8,4,3
2.81,5.8,0.0,0.0,43.6,100.0,1,2,0,8,4,4
2.84,5.98,0.0,0.0,42.9,100.0,1,2,0,8,4,4
2.84,6.05,0.0,0.0,42.49,100.0,1,2,0,8,4,4
2.88,6.12,0.0,0.0,42.58,100.0,1,2,0,8,4,5
2.84,6.19,0.0,0.0,41.7,100.0,1,2,0,8,4,5
2.88,6.55,0.0,0.0,40.25,100.0,1,2,0,8,4,5
2.84,6.44,0.0,0.0,40.35,100.0,1,2,0,8,4,5
2.81,6.37,0.0,0.0,40.36,100.0,1,2,0,8,4,6
2.84,6.37,0.0,0.0,40.72,100.0,1,2,0,8,4,6
2.81,6.23,0.0,0.0,41.12,100.0,1,2,0,8,4,6
3.24,5.83,0.0,0.0,48.58,100.0,1,2,0,8,4,6
2.99,5.98,0.0,0.0,44.72,100.0,1,2,0,8,4,7
2.77,5.94,0.0,0.0,42.26,100.0,1,2,0,8,4,7
2.77,5.9,0.0,0.0,42.5,100.0,1,2,0,8,4,7
3.38,6.48,0.0,0.0,46.25,100.0,1,2,0,8,4,7
3.17,6.16,0.0,0.0,45.76,100.0,1,2,0,8,4,8
2.77,5.9,0.0,0.0,42.5,100.0,1,2,0,8,4,8
2.77,5.47,0.0,0.0,45.18,100.0,1,2,0,8,4,8
2.59,4.1,0.54,0.0,53.41,97.89,1,2,0,8,4,8
2.81,0.0,14.87,0.0,100.0,18.57,1,2,0,8,4,9
2.88,0.0,16.96,0.0,100.0,16.74,1,2,0,8,4,9
2.81,0.0,17.1,0.0,100.0,16.22,1,2,0,8,4,9
2.77,0.0,17.21,0.0,100.0,15.89,1,2,0,8,4,9
2.81,0.0,17.32,0.0,100.0,16.01,1,2,0,8,4,10
2.77,0.0,17.28,0.0,100.0,15.83,1,2,0,8,4,10
2.74,0.0,17.39,0.0,100.0,15.56,1,2,0,8,4,10
2.88,0.0,18.36,0.0,100.0,15.5,1,2,0,8,4,10
3.2,0.0,20.12,0.0,100.0,15.71,1,2,0,8,4,11
2.56,0.0,8.35,0.0,100.0,29.31,1,2,0,8,4,11
2.63,0.0,5.69,0.0,100.0,41.96,1,2,0,8,4,11
2.56,0.0,5.69,0.0,100.0,41.03,1,2,0,8,4,11
2.59,0.0,5.51,0.0,100.0,42.54,1,2,0,8,4,12
2.7,0.0,11.09,0.0,100.0,23.66,1,2,0,8,4,12
2.81,0.0,17.14,0.0,100.0,16.18,1,2,0,8,4,12
2.92,0.0,17.1,0.0,100.0,16.83,1,2,0,8,4,12
2.81,0.0,17.06,0.0,100.0,16.25,1,2,0,8,4,13
2.81,0.0,17.21,0.0,100.0,16.11,1,2,0,8,4,13
2.74,0.0,17.24,0.0,100.0,15.7,1,2,0,8,4,13
2.77,0.0,17.28,0.0,100.0,15.83,1,2,0,8,4,13
2.74,0.0,17.32,0.0,100.0,15.63,1,2,0,8,4,14
3.17,0.0,21.92,0.0,100.0,14.31,1,2,0,8,4,14
3.35,0.0,21.89,0.0,100.0,15.13,1,2,0,8,4,14
2.88,0.0,17.64,0.0,100.0,16.11,1,2,0,8,4,14
2.84,0.0,17.32,0.0,100.0,16.18,1,2,0,8,4,15
3.38,0.0,19.4,0.0,100.0,17.16,1,2,0,8,4,15
2.81,0.0,17.28,0.0,100.0,16.05,1,2,0,8,4,15
2.74,0.0,17.28,0.0,100.0,15.66,1,2,0,8,4,15
2.74,0.0,17.32,0.0,100.0,15.63,1,2,0,8,4,16
2.77,0.0,17.24,0.0,100.0,15.86,1,2,0,8,4,16
2.74,0.0,17.28,0.0,100.0,15.66,1,2,0,8,4,16
2.81,0.0,17.35,0.0,100.0,15.99,1,2,0,8,4,16
2.74,0.0,17.39,0.0,100.0,15.56,1,2,0,8,4,17
2.74,0.0,17.32,0.0,100.0,15.63,1,2,0,8,4,17
2.7,0.0,17.42,0.0,100.0,15.32,1,2,0,8,4,17
2.74,0.0,17.39,0.0,100.0,15.56,1,2,0,8,4,18
2.66,0.0,7.85,0.0,100.0,32.09,1,2,0,8,4,18
2.74,0.0,4.9,0.0,100.0,48.81,1,2,0,8,4,18
2.88,0.0,11.09,0.0,100.0,25.14,1,2,0,8,4,18
2.88,0.0,16.7,0.0,100.0,16.99,1,2,0,8,4,19
2.88,0.0,16.74,0.0,100.0,16.96,1,2,0,8,4,19
2.84,0.0,16.81,0.0,100.0,16.66,1,2,0,8,4,19
3.2,0.0,17.17,0.0,100.0,18.32,1,2,0,8,4,20
3.17,0.0,17.1,0.0,100.0,18.23,1,2,0,8,4,20
2.92,0.0,16.92,0.0,100.0,17.01,1,2,0,8,4,20
2.99,0.0,16.85,0.0,100.0,17.47,1,2,0,8,4,20
